time,var_1_int,var_2_int,var_3_int,var_4_int,var_1_value,var_2_value,var_3_value,var_4_value
0.111912,66,0,24,25,--text-len 6700000,--pattern-len 4,--alphabet 50,--mutation-rate 0.25
0.109464,66,0,24,30,--text-len 6700000,--pattern-len 4,--alphabet 50,--mutation-rate 0.30
0.111964,66,0,24,35,--text-len 6700000,--pattern-len 4,--alphabet 50,--mutation-rate 0.35
0.111656,66,0,24,40,--text-len 6700000,--pattern-len 4,--alphabet 50,--mutation-rate 0.40
0.111089,66,0,24,45,--text-len 6700000,--pattern-len 4,--alphabet 50,--mutation-rate 0.45
0.127514,66,0,24,50,--text-len 6700000,--pattern-len 4,--alphabet 50,--mutation-rate 0.50
0.125967,66,0,27,0,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.00
0.126831,66,0,27,5,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.05
0.12455,66,0,27,10,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.10
0.112097,66,0,27,15,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.15
0.111114,66,0,27,20,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.20
0.111361,66,0,27,25,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.25
0.111583,66,0,27,30,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.30
0.110235,66,0,27,35,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.35
0.111224,66,0,27,40,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.40
0.110035,66,0,27,45,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.45
0.111891,66,0,27,50,--text-len 6700000,--pattern-len 4,--alphabet 56,--mutation-rate 0.50
0.109948,66,0,30,0,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.00
0.11104,66,0,30,5,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.05
0.125776,66,0,30,10,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.10
0.11192,66,0,30,15,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.15
0.11061,66,0,30,20,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.20
0.11026,66,0,30,25,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.25
0.111321,66,0,30,30,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.30
0.111567,66,0,30,35,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.35
0.111433,66,0,30,40,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.40
0.112038,66,0,30,45,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.45
0.110903,66,0,30,50,--text-len 6700000,--pattern-len 4,--alphabet 62,--mutation-rate 0.50
0.174954,66,3,0,0,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.00
0.174176,66,3,0,5,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.05
0.17271,66,3,0,10,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.10
0.173565,66,3,0,15,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.15
0.173222,66,3,0,20,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.20
0.235013,66,3,0,25,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.25
0.19116,66,3,0,30,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.30
0.189229,66,3,0,35,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.35
0.171205,66,3,0,40,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.40
0.175148,66,3,0,45,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.45
0.175335,66,3,0,50,--text-len 6700000,--pattern-len 10,--alphabet 2,--mutation-rate 0.50
0.142374,66,3,3,0,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.00
0.142035,66,3,3,5,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.05
0.142921,66,3,3,10,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.10
0.14263,66,3,3,15,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.15
0.125969,66,3,3,20,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.20
0.142884,66,3,3,25,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.25
0.14083,66,3,3,30,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.30
0.142962,66,3,3,35,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.35
0.142006,66,3,3,40,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.40
0.142706,66,3,3,45,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.45
0.140922,66,3,3,50,--text-len 6700000,--pattern-len 10,--alphabet 8,--mutation-rate 0.50
0.125855,66,3,6,0,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.00
0.125896,66,3,6,5,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.05
0.126771,66,3,6,10,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.10
0.111667,66,3,6,15,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.15
0.126775,66,3,6,20,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.20
0.126977,66,3,6,25,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.25
0.126339,66,3,6,30,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.30
0.111856,66,3,6,35,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.35
0.126859,66,3,6,40,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.40
0.125833,66,3,6,45,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.45
0.126495,66,3,6,50,--text-len 6700000,--pattern-len 10,--alphabet 14,--mutation-rate 0.50
0.12633,66,3,9,0,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.00
0.127966,66,3,9,5,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.05
0.110845,66,3,9,10,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.10
0.126327,66,3,9,15,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.15
0.127826,66,3,9,20,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.20
0.126728,66,3,9,25,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.25
0.129756,66,3,9,30,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.30
0.123169,66,3,9,35,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.35
0.126901,66,3,9,40,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.40
0.142885,66,3,9,45,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.45
0.126648,66,3,9,50,--text-len 6700000,--pattern-len 10,--alphabet 20,--mutation-rate 0.50
0.125199,66,3,12,0,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.00
0.12811,66,3,12,5,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.05
0.142829,66,3,12,10,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.10
0.11094,66,3,12,15,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.15
0.12672,66,3,12,20,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.20
0.127646,66,3,12,25,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.25
0.12375,66,3,12,30,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.30
0.127483,66,3,12,35,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.35
0.11178,66,3,12,40,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.40
0.126396,66,3,12,45,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.45
0.12522,66,3,12,50,--text-len 6700000,--pattern-len 10,--alphabet 26,--mutation-rate 0.50
0.111127,66,3,15,0,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.00
0.126733,66,3,15,5,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.05
0.1261,66,3,15,10,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.10
0.127433,66,3,15,15,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.15
0.111914,66,3,15,20,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.20
0.124622,66,3,15,25,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.25
0.112,66,3,15,30,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.30
0.110809,66,3,15,35,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.35
0.110346,66,3,15,40,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.40
0.111266,66,3,15,45,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.45
0.127831,66,3,15,50,--text-len 6700000,--pattern-len 10,--alphabet 32,--mutation-rate 0.50
0.111854,66,3,18,0,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.00
0.11199,66,3,18,5,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.05
0.109048,66,3,18,10,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.10
0.112062,66,3,18,15,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.15
0.110595,66,3,18,20,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.20
0.110844,66,3,18,25,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.25
0.110182,66,3,18,30,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.30
0.111961,66,3,18,35,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.35
0.111539,66,3,18,40,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.40
0.111074,66,3,18,45,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.45
0.124718,66,3,18,50,--text-len 6700000,--pattern-len 10,--alphabet 38,--mutation-rate 0.50
0.126301,66,3,21,0,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.00
0.110809,66,3,21,5,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.05
0.126192,66,3,21,10,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.10
0.111945,66,3,21,15,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.15
0.110793,66,3,21,20,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.20
0.12703,66,3,21,25,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.25
0.124016,66,3,21,30,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.30
0.110681,66,3,21,35,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.35
0.109111,66,3,21,40,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.40
0.111635,66,3,21,45,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.45
0.10899,66,3,21,50,--text-len 6700000,--pattern-len 10,--alphabet 44,--mutation-rate 0.50
0.109557,66,3,24,0,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.00
0.111409,66,3,24,5,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.05
0.109739,66,3,24,10,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.10
0.111207,66,3,24,15,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.15
0.157486,66,3,24,20,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.20
0.111283,66,3,24,25,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.25
0.110265,66,3,24,30,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.30
0.111075,66,3,24,35,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.35
0.12633,66,3,24,40,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.40
0.11179,66,3,24,45,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.45
0.109645,66,3,24,50,--text-len 6700000,--pattern-len 10,--alphabet 50,--mutation-rate 0.50
0.127417,66,3,27,0,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.00
0.110973,66,3,27,5,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.05
0.110469,66,3,27,10,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.10
0.111009,66,3,27,15,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.15
0.110851,66,3,27,20,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.20
0.110959,66,3,27,25,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.25
0.110365,66,3,27,30,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.30
0.12747,66,3,27,35,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.35
0.110271,66,3,27,40,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.40
0.110278,66,3,27,45,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.45
0.111042,66,3,27,50,--text-len 6700000,--pattern-len 10,--alphabet 56,--mutation-rate 0.50
0.110438,66,3,30,0,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.00
0.111945,66,3,30,5,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.05
0.110243,66,3,30,10,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.10
0.111705,66,3,30,15,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.15
0.110692,66,3,30,20,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.20
0.111748,66,3,30,25,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.25
0.110547,66,3,30,30,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.30
0.110693,66,3,30,35,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.35
0.111014,66,3,30,40,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.40
0.110239,66,3,30,45,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.45
0.108698,66,3,30,50,--text-len 6700000,--pattern-len 10,--alphabet 62,--mutation-rate 0.50
0.173952,66,6,0,0,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.00
0.175075,66,6,0,5,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.05
0.175034,66,6,0,10,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.10
0.174788,66,6,0,15,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.15
0.17442,66,6,0,20,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.20
0.175047,66,6,0,25,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.25
0.175041,66,6,0,30,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.30
0.1729,66,6,0,35,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.35
0.17316,66,6,0,40,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.40
0.173993,66,6,0,45,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.45
0.18915,66,6,0,50,--text-len 6700000,--pattern-len 16,--alphabet 2,--mutation-rate 0.50
0.1439,66,6,3,0,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.00
0.143679,66,6,3,5,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.05
0.143154,66,6,3,10,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.10
0.157935,66,6,3,15,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.15
0.125709,66,6,3,20,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.20
0.141846,66,6,3,25,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.25
0.127875,66,6,3,30,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.30
0.142036,66,6,3,35,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.35
0.126293,66,6,3,40,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.40
0.142276,66,6,3,45,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.45
0.14306,66,6,3,50,--text-len 6700000,--pattern-len 16,--alphabet 8,--mutation-rate 0.50
0.12767,66,6,6,0,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.00
0.126646,66,6,6,5,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.05
0.139568,66,6,6,10,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.10
0.126902,66,6,6,15,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.15
0.127742,66,6,6,20,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.20
0.126404,66,6,6,25,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.25
0.128135,66,6,6,30,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.30
0.125788,66,6,6,35,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.35
0.12814,66,6,6,40,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.40
0.126355,66,6,6,45,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.45
0.126652,66,6,6,50,--text-len 6700000,--pattern-len 16,--alphabet 14,--mutation-rate 0.50
0.125349,66,6,9,0,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.00
0.12959,66,6,9,5,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.05
0.122689,66,6,9,10,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.10
0.127917,66,6,9,15,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.15
0.125858,66,6,9,20,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.20
0.124808,66,6,9,25,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.25
0.126941,66,6,9,30,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.30
0.126223,66,6,9,35,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.35
0.127419,66,6,9,40,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.40
0.127418,66,6,9,45,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.45
0.127031,66,6,9,50,--text-len 6700000,--pattern-len 16,--alphabet 20,--mutation-rate 0.50
0.123832,66,6,12,0,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.00
0.111528,66,6,12,5,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.05
0.110026,66,6,12,10,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.10
0.111196,66,6,12,15,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.15
0.125221,66,6,12,20,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.20
0.125146,66,6,12,25,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.25
0.111106,66,6,12,30,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.30
0.110575,66,6,12,35,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.35
0.126041,66,6,12,40,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.40
0.110676,66,6,12,45,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.45
0.128015,66,6,12,50,--text-len 6700000,--pattern-len 16,--alphabet 26,--mutation-rate 0.50
0.126158,66,6,15,0,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.00
0.126566,66,6,15,5,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.05
0.111995,66,6,15,10,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.10
0.110955,66,6,15,15,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.15
0.109707,66,6,15,20,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.20
0.127022,66,6,15,25,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.25
0.111426,66,6,15,30,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.30
0.126614,66,6,15,35,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.35
0.111775,66,6,15,40,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.40
0.110941,66,6,15,45,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.45
0.109899,66,6,15,50,--text-len 6700000,--pattern-len 16,--alphabet 32,--mutation-rate 0.50
0.127938,66,6,18,0,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.00
0.141871,66,6,18,5,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.05
0.111928,66,6,18,10,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.10
0.109788,66,6,18,15,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.15
0.110989,66,6,18,20,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.20
0.110978,66,6,18,25,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.25
0.110067,66,6,18,30,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.30
0.110757,66,6,18,35,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.35
0.110968,66,6,18,40,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.40
0.109063,66,6,18,45,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.45
0.111969,66,6,18,50,--text-len 6700000,--pattern-len 16,--alphabet 38,--mutation-rate 0.50
0.107869,66,6,21,0,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.00
0.111938,66,6,21,5,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.05
0.11091,66,6,21,10,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.10
0.109036,66,6,21,15,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.15
0.127014,66,6,21,20,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.20
0.12622,66,6,21,25,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.25
0.110435,66,6,21,30,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.30
0.110308,66,6,21,35,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.35
0.11163,66,6,21,40,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.40
0.111914,66,6,21,45,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.45
0.112132,66,6,21,50,--text-len 6700000,--pattern-len 16,--alphabet 44,--mutation-rate 0.50
0.111076,66,6,24,0,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.00
0.110434,66,6,24,5,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.05
0.110508,66,6,24,10,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.10
0.109139,66,6,24,15,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.15
0.11115,66,6,24,20,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.20
0.111054,66,6,24,25,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.25
0.126095,66,6,24,30,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.30
0.111162,66,6,24,35,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.35
0.11263,66,6,24,40,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.40
0.110318,66,6,24,45,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.45
0.111093,66,6,24,50,--text-len 6700000,--pattern-len 16,--alphabet 50,--mutation-rate 0.50
0.110779,66,6,27,0,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.00
0.109155,66,6,27,5,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.05
0.110569,66,6,27,10,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.10
0.111428,66,6,27,15,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.15
0.111719,66,6,27,20,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.20
0.111147,66,6,27,25,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.25
0.12408,66,6,27,30,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.30
0.126854,66,6,27,35,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.35
0.125019,66,6,27,40,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.40
0.126266,66,6,27,45,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.45
0.112237,66,6,27,50,--text-len 6700000,--pattern-len 16,--alphabet 56,--mutation-rate 0.50
0.126663,66,6,30,0,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.00
0.111028,66,6,30,5,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.05
0.11099,66,6,30,10,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.10
0.126658,66,6,30,15,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.15
0.126312,66,6,30,20,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.20
0.125887,66,6,30,25,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.25
0.110861,66,6,30,30,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.30
0.11097,66,6,30,35,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.35
0.108883,66,6,30,40,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.40
0.125942,66,6,30,45,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.45
0.110498,66,6,30,50,--text-len 6700000,--pattern-len 16,--alphabet 62,--mutation-rate 0.50
0.172893,66,9,0,0,--text-len 6700000,--pattern-len 22,--alphabet 2,--mutation-rate 0.00
0.189965,66,9,0,5,--text-len 6700000,--pattern-len 22,--alphabet 2,--mutation-rate 0.05
0.176119,66,9,0,10,--text-len 6700000,--pattern-len 22,--alphabet 2,--mutation-rate 0.10
