time,var_1,var_2,var_3
0.126211,78,18,24
0.140539,78,18,30
0.140835,78,18,36
0.140627,78,18,42
0.142132,78,18,48
0.141634,78,18,54
0.140657,78,18,60
0.140814,78,18,66
0.140342,78,18,72
0.142231,78,18,78
0.142468,78,18,84
0.123869,78,18,90
0.125296,78,18,96
0.123315,78,24,0
0.125774,78,24,6
0.126621,78,24,12
0.140456,78,24,18
0.141176,78,24,24
0.14256,78,24,30
0.143129,78,24,36
0.139624,78,24,42
0.140502,78,24,48
0.142632,78,24,54
0.141766,78,24,60
0.141426,78,24,66
0.139912,78,24,72
0.13779,78,24,78
0.142569,78,24,84
0.140484,78,24,90
0.141215,78,24,96
0.123356,78,30,0
0.125358,78,30,6
0.141181,78,30,12
0.219034,78,30,18
0.141281,78,30,24
0.141109,78,30,30
0.141319,78,30,36
0.141604,78,30,42
0.141054,78,30,48
0.156157,78,30,54
0.15768,78,30,60
0.15308,78,30,66
0.140418,78,30,72
0.139697,78,30,78
0.142394,78,30,84
0.140674,78,30,90
0.142329,78,30,96
0.124841,78,36,0
0.125187,78,36,6
0.139292,78,36,12
0.140189,78,36,18
0.141161,78,36,24
0.140632,78,36,30
0.140431,78,36,36
0.154587,78,36,42
0.156882,78,36,48
0.154861,78,36,54
0.141549,78,36,60
0.1552,78,36,66
0.156766,78,36,72
0.15741,78,36,78
0.140709,78,36,84
0.143469,78,36,90
0.141556,78,36,96
0.125715,78,42,0
0.12532,78,42,6
0.14097,78,42,12
0.140461,78,42,18
0.140737,78,42,24
0.142551,78,42,30
0.156064,78,42,36
0.157806,78,42,42
0.15663,78,42,48
0.157543,78,42,54
0.156647,78,42,60
0.158004,78,42,66
0.155648,78,42,72
0.156637,78,42,78
0.15656,78,42,84
0.155772,78,42,90
0.140639,78,42,96
0.126428,78,48,0
0.125974,78,48,6
0.140958,78,48,12
0.155038,78,48,18
0.142196,78,48,24
0.155993,78,48,30
0.157667,78,48,36
0.156935,78,48,42
0.156071,78,48,48
0.157898,78,48,54
0.157839,78,48,60
0.15675,78,48,66
0.171391,78,48,72
0.155416,78,48,78
0.156675,78,48,84
0.157691,78,48,90
0.158757,78,48,96
0.123366,78,54,0
0.125406,78,54,6
0.140387,78,54,12
0.139485,78,54,18
0.138638,78,54,24
0.203007,78,54,30
0.158343,78,54,36
0.154975,78,54,42
0.158591,78,54,48
0.17156,78,54,54
0.157248,78,54,60
0.172249,78,54,66
0.172459,78,54,72
0.173032,78,54,78
0.158556,78,54,84
0.156033,78,54,90
0.157063,78,54,96
0.125917,78,60,0
0.125741,78,60,6
0.139871,78,60,12
0.139893,78,60,18
0.142209,78,60,24
0.155715,78,60,30
0.156349,78,60,36
0.156029,78,60,42
0.15527,78,60,48
0.156905,78,60,54
0.171961,78,60,60
0.172269,78,60,66
0.171243,78,60,72
0.171309,78,60,78
0.172176,78,60,84
0.154951,78,60,90
0.155753,78,60,96
0.123302,78,66,0
0.139832,78,66,6
0.139805,78,66,12
0.140835,78,66,18
0.157713,78,66,24
0.15566,78,66,30
0.158557,78,66,36
0.153618,78,66,42
0.153865,78,66,48
0.172926,78,66,54
0.172338,78,66,60
0.170362,78,66,66
0.171097,78,66,72
0.170982,78,66,78
0.171613,78,66,84
0.172753,78,66,90
0.172684,78,66,96
0.125994,78,72,0
0.139462,78,72,6
0.140691,78,72,12
0.140767,78,72,18
0.139544,78,72,24
0.157758,78,72,30
0.156505,78,72,36
0.158616,78,72,42
0.156497,78,72,48
0.172313,78,72,54
0.171865,78,72,60
0.172228,78,72,66
0.172205,78,72,72
0.173018,78,72,78
0.171313,78,72,84
0.172243,78,72,90
0.156716,78,72,96
0.125898,78,78,0
0.128369,78,78,6
0.140556,78,78,12
0.141847,78,78,18
0.143259,78,78,24
0.157945,78,78,30
0.158453,78,78,36
0.155807,78,78,42
0.157607,78,78,48
0.171901,78,78,54
0.171542,78,78,60
0.172737,78,78,66
0.172965,78,78,72
0.172561,78,78,78
0.172281,78,78,84
0.171612,78,78,90
0.155897,78,78,96
0.125794,78,84,0
0.125609,78,84,6
0.140622,78,84,12
0.140949,78,84,18
0.141004,78,84,24
0.14119,78,84,30
0.155489,78,84,36
0.155195,78,84,42
0.157408,78,84,48
0.172564,78,84,54
0.171576,78,84,60
0.171903,78,84,66
0.169824,78,84,72
0.171773,78,84,78
0.189221,78,84,84
0.170465,78,84,90
0.156161,78,84,96
0.125727,78,90,0
0.141991,78,90,6
0.124729,78,90,12
0.13945,78,90,18
0.139534,78,90,24
0.140963,78,90,30
0.15697,78,90,36
0.152647,78,90,42
0.157261,78,90,48
0.156517,78,90,54
0.171796,78,90,60
0.171131,78,90,66
0.171462,78,90,72
0.171288,78,90,78
0.158005,78,90,84
0.157907,78,90,90
0.157157,78,90,96
0.124387,78,96,0
0.124342,78,96,6
0.14008,78,96,12
0.140223,78,96,18
0.139455,78,96,24
0.141727,78,96,30
0.154343,78,96,36
0.156303,78,96,42
0.156558,78,96,48
0.156414,78,96,54
0.171213,78,96,60
0.169696,78,96,66
0.156535,78,96,72
0.173826,78,96,78
0.156341,78,96,84
0.156056,78,96,90
0.156199,78,96,96
0.108582,84,0,0
0.108021,84,0,6
0.109756,84,0,12
0.125403,84,0,18
0.124789,84,0,24
0.12598,84,0,30
0.139012,84,0,36
0.127494,84,0,42
0.138467,84,0,48
0.122716,84,0,54
0.124104,84,0,60
0.126916,84,0,66
0.124788,84,0,72
0.125501,84,0,78
0.125238,84,0,84
0.124773,84,0,90
0.125847,84,0,96
0.126103,84,6,0
0.110607,84,6,6
0.124251,84,6,12
0.126244,84,6,18
0.109877,84,6,24
0.124437,84,6,30
0.139619,84,6,36
0.138771,84,6,42
0.141384,84,6,48
0.123617,84,6,54
0.123414,84,6,60
0.141433,84,6,66
0.140378,84,6,72
0.125783,84,6,78
0.125309,84,6,84
0.124226,84,6,90
0.125802,84,6,96
0.110437,84,12,0
0.110388,84,12,6
0.126883,84,12,12
0.125404,84,12,18
0.123668,84,12,24
0.139128,84,12,30
0.139433,84,12,36
0.124232,84,12,42
0.141848,84,12,48
0.13985,84,12,54
0.140054,84,12,60
0.139485,84,12,66
0.15607,84,12,72
0.157623,84,12,78
0.14113,84,12,84
0.124237,84,12,90
