time,var_1_int,var_2_int,var_3_int,var_4_int,var_5_int,var_1_value,var_2_value,var_3_value,var_4_value,var_5_value
0.062797,3920,9900,398,398,999995,--vertices 4020,--edges 10400,--source 398,--target 398,--seed 999996
0.062986,3920,9900,398,597,0,--vertices 4020,--edges 10400,--source 398,--target 597,--seed 1
0.0629,3920,9900,398,597,199999,--vertices 4020,--edges 10400,--source 398,--target 597,--seed 200000
0.062985,3920,9900,398,597,399998,--vertices 4020,--edges 10400,--source 398,--target 597,--seed 399999
0.078958,3920,9900,398,597,599997,--vertices 4020,--edges 10400,--source 398,--target 597,--seed 599998
0.064053,3920,9900,398,597,799996,--vertices 4020,--edges 10400,--source 398,--target 597,--seed 799997
0.061938,3920,9900,398,597,999995,--vertices 4020,--edges 10400,--source 398,--target 597,--seed 999996
0.062586,3920,9900,398,796,0,--vertices 4020,--edges 10400,--source 398,--target 796,--seed 1
0.063823,3920,9900,398,796,199999,--vertices 4020,--edges 10400,--source 398,--target 796,--seed 200000
0.062029,3920,9900,398,796,399998,--vertices 4020,--edges 10400,--source 398,--target 796,--seed 399999
0.062358,3920,9900,398,796,599997,--vertices 4020,--edges 10400,--source 398,--target 796,--seed 599998
0.06356,3920,9900,398,796,799996,--vertices 4020,--edges 10400,--source 398,--target 796,--seed 799997
0.063437,3920,9900,398,796,999995,--vertices 4020,--edges 10400,--source 398,--target 796,--seed 999996
0.063277,3920,9900,398,995,0,--vertices 4020,--edges 10400,--source 398,--target 995,--seed 1
0.063744,3920,9900,398,995,199999,--vertices 4020,--edges 10400,--source 398,--target 995,--seed 200000
0.061966,3920,9900,398,995,399998,--vertices 4020,--edges 10400,--source 398,--target 995,--seed 399999
0.064151,3920,9900,398,995,599997,--vertices 4020,--edges 10400,--source 398,--target 995,--seed 599998
0.063207,3920,9900,398,995,799996,--vertices 4020,--edges 10400,--source 398,--target 995,--seed 799997
0.063477,3920,9900,398,995,999995,--vertices 4020,--edges 10400,--source 398,--target 995,--seed 999996
0.063337,3920,9900,597,0,0,--vertices 4020,--edges 10400,--source 597,--target 0,--seed 1
0.06365,3920,9900,597,0,199999,--vertices 4020,--edges 10400,--source 597,--target 0,--seed 200000
0.079675,3920,9900,597,0,399998,--vertices 4020,--edges 10400,--source 597,--target 0,--seed 399999
0.06359,3920,9900,597,0,599997,--vertices 4020,--edges 10400,--source 597,--target 0,--seed 599998
0.063637,3920,9900,597,0,799996,--vertices 4020,--edges 10400,--source 597,--target 0,--seed 799997
0.062745,3920,9900,597,0,999995,--vertices 4020,--edges 10400,--source 597,--target 0,--seed 999996
0.063872,3920,9900,597,199,0,--vertices 4020,--edges 10400,--source 597,--target 199,--seed 1
0.077923,3920,9900,597,199,199999,--vertices 4020,--edges 10400,--source 597,--target 199,--seed 200000
0.06392,3920,9900,597,199,399998,--vertices 4020,--edges 10400,--source 597,--target 199,--seed 399999
0.063862,3920,9900,597,199,599997,--vertices 4020,--edges 10400,--source 597,--target 199,--seed 599998
0.064092,3920,9900,597,199,799996,--vertices 4020,--edges 10400,--source 597,--target 199,--seed 799997
0.062843,3920,9900,597,199,999995,--vertices 4020,--edges 10400,--source 597,--target 199,--seed 999996
0.062803,3920,9900,597,398,0,--vertices 4020,--edges 10400,--source 597,--target 398,--seed 1
0.063505,3920,9900,597,398,199999,--vertices 4020,--edges 10400,--source 597,--target 398,--seed 200000
0.0635,3920,9900,597,398,399998,--vertices 4020,--edges 10400,--source 597,--target 398,--seed 399999
0.063031,3920,9900,597,398,599997,--vertices 4020,--edges 10400,--source 597,--target 398,--seed 599998
0.062507,3920,9900,597,398,799996,--vertices 4020,--edges 10400,--source 597,--target 398,--seed 799997
0.063478,3920,9900,597,398,999995,--vertices 4020,--edges 10400,--source 597,--target 398,--seed 999996
0.063662,3920,9900,597,597,0,--vertices 4020,--edges 10400,--source 597,--target 597,--seed 1
0.06293,3920,9900,597,597,199999,--vertices 4020,--edges 10400,--source 597,--target 597,--seed 200000
0.063901,3920,9900,597,597,399998,--vertices 4020,--edges 10400,--source 597,--target 597,--seed 399999
0.063957,3920,9900,597,597,599997,--vertices 4020,--edges 10400,--source 597,--target 597,--seed 599998
0.078868,3920,9900,597,597,799996,--vertices 4020,--edges 10400,--source 597,--target 597,--seed 799997
0.079259,3920,9900,597,597,999995,--vertices 4020,--edges 10400,--source 597,--target 597,--seed 999996
0.063902,3920,9900,597,796,0,--vertices 4020,--edges 10400,--source 597,--target 796,--seed 1
0.063965,3920,9900,597,796,199999,--vertices 4020,--edges 10400,--source 597,--target 796,--seed 200000
0.078588,3920,9900,597,796,399998,--vertices 4020,--edges 10400,--source 597,--target 796,--seed 399999
0.078605,3920,9900,597,796,599997,--vertices 4020,--edges 10400,--source 597,--target 796,--seed 599998
0.078616,3920,9900,597,796,799996,--vertices 4020,--edges 10400,--source 597,--target 796,--seed 799997
0.06235,3920,9900,597,796,999995,--vertices 4020,--edges 10400,--source 597,--target 796,--seed 999996
0.063911,3920,9900,597,995,0,--vertices 4020,--edges 10400,--source 597,--target 995,--seed 1
0.062955,3920,9900,597,995,199999,--vertices 4020,--edges 10400,--source 597,--target 995,--seed 200000
0.063892,3920,9900,597,995,399998,--vertices 4020,--edges 10400,--source 597,--target 995,--seed 399999
0.06233,3920,9900,597,995,599997,--vertices 4020,--edges 10400,--source 597,--target 995,--seed 599998
0.06348,3920,9900,597,995,799996,--vertices 4020,--edges 10400,--source 597,--target 995,--seed 799997
0.063019,3920,9900,597,995,999995,--vertices 4020,--edges 10400,--source 597,--target 995,--seed 999996
0.062988,3920,9900,796,0,0,--vertices 4020,--edges 10400,--source 796,--target 0,--seed 1
0.061971,3920,9900,796,0,199999,--vertices 4020,--edges 10400,--source 796,--target 0,--seed 200000
0.063834,3920,9900,796,0,399998,--vertices 4020,--edges 10400,--source 796,--target 0,--seed 399999
0.063966,3920,9900,796,0,599997,--vertices 4020,--edges 10400,--source 796,--target 0,--seed 599998
0.062921,3920,9900,796,0,799996,--vertices 4020,--edges 10400,--source 796,--target 0,--seed 799997
0.063125,3920,9900,796,0,999995,--vertices 4020,--edges 10400,--source 796,--target 0,--seed 999996
0.063711,3920,9900,796,199,0,--vertices 4020,--edges 10400,--source 796,--target 199,--seed 1
0.079022,3920,9900,796,199,199999,--vertices 4020,--edges 10400,--source 796,--target 199,--seed 200000
0.063959,3920,9900,796,199,399998,--vertices 4020,--edges 10400,--source 796,--target 199,--seed 399999
0.062848,3920,9900,796,199,599997,--vertices 4020,--edges 10400,--source 796,--target 199,--seed 599998
0.062901,3920,9900,796,199,799996,--vertices 4020,--edges 10400,--source 796,--target 199,--seed 799997
0.063933,3920,9900,796,199,999995,--vertices 4020,--edges 10400,--source 796,--target 199,--seed 999996
0.063973,3920,9900,796,398,0,--vertices 4020,--edges 10400,--source 796,--target 398,--seed 1
0.062733,3920,9900,796,398,199999,--vertices 4020,--edges 10400,--source 796,--target 398,--seed 200000
0.063294,3920,9900,796,398,399998,--vertices 4020,--edges 10400,--source 796,--target 398,--seed 399999
0.062999,3920,9900,796,398,599997,--vertices 4020,--edges 10400,--source 796,--target 398,--seed 599998
0.062386,3920,9900,796,398,799996,--vertices 4020,--edges 10400,--source 796,--target 398,--seed 799997
0.064146,3920,9900,796,398,999995,--vertices 4020,--edges 10400,--source 796,--target 398,--seed 999996
0.063864,3920,9900,796,597,0,--vertices 4020,--edges 10400,--source 796,--target 597,--seed 1
0.063973,3920,9900,796,597,199999,--vertices 4020,--edges 10400,--source 796,--target 597,--seed 200000
0.063303,3920,9900,796,597,399998,--vertices 4020,--edges 10400,--source 796,--target 597,--seed 399999
0.061969,3920,9900,796,597,599997,--vertices 4020,--edges 10400,--source 796,--target 597,--seed 599998
0.063953,3920,9900,796,597,799996,--vertices 4020,--edges 10400,--source 796,--target 597,--seed 799997
0.063702,3920,9900,796,597,999995,--vertices 4020,--edges 10400,--source 796,--target 597,--seed 999996
0.062891,3920,9900,796,796,0,--vertices 4020,--edges 10400,--source 796,--target 796,--seed 1
0.063999,3920,9900,796,796,199999,--vertices 4020,--edges 10400,--source 796,--target 796,--seed 200000
0.063671,3920,9900,796,796,399998,--vertices 4020,--edges 10400,--source 796,--target 796,--seed 399999
0.061799,3920,9900,796,796,599997,--vertices 4020,--edges 10400,--source 796,--target 796,--seed 599998
0.063848,3920,9900,796,796,799996,--vertices 4020,--edges 10400,--source 796,--target 796,--seed 799997
0.062877,3920,9900,796,796,999995,--vertices 4020,--edges 10400,--source 796,--target 796,--seed 999996
0.063124,3920,9900,796,995,0,--vertices 4020,--edges 10400,--source 796,--target 995,--seed 1
0.063259,3920,9900,796,995,199999,--vertices 4020,--edges 10400,--source 796,--target 995,--seed 200000
0.062981,3920,9900,796,995,399998,--vertices 4020,--edges 10400,--source 796,--target 995,--seed 399999
0.063606,3920,9900,796,995,599997,--vertices 4020,--edges 10400,--source 796,--target 995,--seed 599998
0.063123,3920,9900,796,995,799996,--vertices 4020,--edges 10400,--source 796,--target 995,--seed 799997
0.063938,3920,9900,796,995,999995,--vertices 4020,--edges 10400,--source 796,--target 995,--seed 999996
0.062935,3920,9900,995,0,0,--vertices 4020,--edges 10400,--source 995,--target 0,--seed 1
0.063768,3920,9900,995,0,199999,--vertices 4020,--edges 10400,--source 995,--target 0,--seed 200000
0.062902,3920,9900,995,0,399998,--vertices 4020,--edges 10400,--source 995,--target 0,--seed 399999
0.06398,3920,9900,995,0,599997,--vertices 4020,--edges 10400,--source 995,--target 0,--seed 599998
0.062987,3920,9900,995,0,799996,--vertices 4020,--edges 10400,--source 995,--target 0,--seed 799997
0.063579,3920,9900,995,0,999995,--vertices 4020,--edges 10400,--source 995,--target 0,--seed 999996
0.063456,3920,9900,995,199,0,--vertices 4020,--edges 10400,--source 995,--target 199,--seed 1
0.079904,3920,9900,995,199,199999,--vertices 4020,--edges 10400,--source 995,--target 199,--seed 200000
0.064011,3920,9900,995,199,399998,--vertices 4020,--edges 10400,--source 995,--target 199,--seed 399999
0.078883,3920,9900,995,199,599997,--vertices 4020,--edges 10400,--source 995,--target 199,--seed 599998
0.063839,3920,9900,995,199,799996,--vertices 4020,--edges 10400,--source 995,--target 199,--seed 799997
0.063893,3920,9900,995,199,999995,--vertices 4020,--edges 10400,--source 995,--target 199,--seed 999996
0.062786,3920,9900,995,398,0,--vertices 4020,--edges 10400,--source 995,--target 398,--seed 1
0.063315,3920,9900,995,398,199999,--vertices 4020,--edges 10400,--source 995,--target 398,--seed 200000
0.06284,3920,9900,995,398,399998,--vertices 4020,--edges 10400,--source 995,--target 398,--seed 399999
0.063989,3920,9900,995,398,599997,--vertices 4020,--edges 10400,--source 995,--target 398,--seed 599998
0.079888,3920,9900,995,398,799996,--vertices 4020,--edges 10400,--source 995,--target 398,--seed 799997
0.061968,3920,9900,995,398,999995,--vertices 4020,--edges 10400,--source 995,--target 398,--seed 999996
0.063043,3920,9900,995,597,0,--vertices 4020,--edges 10400,--source 995,--target 597,--seed 1
0.062859,3920,9900,995,597,199999,--vertices 4020,--edges 10400,--source 995,--target 597,--seed 200000
0.063874,3920,9900,995,597,399998,--vertices 4020,--edges 10400,--source 995,--target 597,--seed 399999
0.06337,3920,9900,995,597,599997,--vertices 4020,--edges 10400,--source 995,--target 597,--seed 599998
0.062917,3920,9900,995,597,799996,--vertices 4020,--edges 10400,--source 995,--target 597,--seed 799997
0.063234,3920,9900,995,597,999995,--vertices 4020,--edges 10400,--source 995,--target 597,--seed 999996
0.062441,3920,9900,995,796,0,--vertices 4020,--edges 10400,--source 995,--target 796,--seed 1
0.063807,3920,9900,995,796,199999,--vertices 4020,--edges 10400,--source 995,--target 796,--seed 200000
0.079386,3920,9900,995,796,399998,--vertices 4020,--edges 10400,--source 995,--target 796,--seed 399999
0.062997,3920,9900,995,796,599997,--vertices 4020,--edges 10400,--source 995,--target 796,--seed 599998
0.063912,3920,9900,995,796,799996,--vertices 4020,--edges 10400,--source 995,--target 796,--seed 799997
0.063869,3920,9900,995,796,999995,--vertices 4020,--edges 10400,--source 995,--target 796,--seed 999996
0.062749,3920,9900,995,995,0,--vertices 4020,--edges 10400,--source 995,--target 995,--seed 1
0.062391,3920,9900,995,995,199999,--vertices 4020,--edges 10400,--source 995,--target 995,--seed 200000
0.062888,3920,9900,995,995,399998,--vertices 4020,--edges 10400,--source 995,--target 995,--seed 399999
0.063659,3920,9900,995,995,599997,--vertices 4020,--edges 10400,--source 995,--target 995,--seed 599998
0.063102,3920,9900,995,995,799996,--vertices 4020,--edges 10400,--source 995,--target 995,--seed 799997
0.062293,3920,9900,995,995,999995,--vertices 4020,--edges 10400,--source 995,--target 995,--seed 999996
0.064017,3920,19800,0,0,0,--vertices 4020,--edges 20300,--source 0,--target 0,--seed 1
0.063421,3920,19800,0,0,199999,--vertices 4020,--edges 20300,--source 0,--target 0,--seed 200000
0.06375,3920,19800,0,0,399998,--vertices 4020,--edges 20300,--source 0,--target 0,--seed 399999
0.061847,3920,19800,0,0,599997,--vertices 4020,--edges 20300,--source 0,--target 0,--seed 599998
0.063931,3920,19800,0,0,799996,--vertices 4020,--edges 20300,--source 0,--target 0,--seed 799997
0.0624,3920,19800,0,0,999995,--vertices 4020,--edges 20300,--source 0,--target 0,--seed 999996
0.079716,3920,19800,0,199,0,--vertices 4020,--edges 20300,--source 0,--target 199,--seed 1
0.063751,3920,19800,0,199,199999,--vertices 4020,--edges 20300,--source 0,--target 199,--seed 200000
0.062931,3920,19800,0,199,399998,--vertices 4020,--edges 20300,--source 0,--target 199,--seed 399999
0.063944,3920,19800,0,199,599997,--vertices 4020,--edges 20300,--source 0,--target 199,--seed 599998
0.063,3920,19800,0,199,799996,--vertices 4020,--edges 20300,--source 0,--target 199,--seed 799997
0.06399,3920,19800,0,199,999995,--vertices 4020,--edges 20300,--source 0,--target 199,--seed 999996
0.063812,3920,19800,0,398,0,--vertices 4020,--edges 20300,--source 0,--target 398,--seed 1
0.063487,3920,19800,0,398,199999,--vertices 4020,--edges 20300,--source 0,--target 398,--seed 200000
0.062938,3920,19800,0,398,399998,--vertices 4020,--edges 20300,--source 0,--target 398,--seed 399999
0.062806,3920,19800,0,398,599997,--vertices 4020,--edges 20300,--source 0,--target 398,--seed 599998
0.06296,3920,19800,0,398,799996,--vertices 4020,--edges 20300,--source 0,--target 398,--seed 799997
0.062835,3920,19800,0,398,999995,--vertices 4020,--edges 20300,--source 0,--target 398,--seed 999996
0.063939,3920,19800,0,597,0,--vertices 4020,--edges 20300,--source 0,--target 597,--seed 1
0.062919,3920,19800,0,597,199999,--vertices 4020,--edges 20300,--source 0,--target 597,--seed 200000
0.063458,3920,19800,0,597,399998,--vertices 4020,--edges 20300,--source 0,--target 597,--seed 399999
0.078074,3920,19800,0,597,599997,--vertices 4020,--edges 20300,--source 0,--target 597,--seed 599998
0.078975,3920,19800,0,597,799996,--vertices 4020,--edges 20300,--source 0,--target 597,--seed 799997
0.062651,3920,19800,0,597,999995,--vertices 4020,--edges 20300,--source 0,--target 597,--seed 999996
0.063282,3920,19800,0,796,0,--vertices 4020,--edges 20300,--source 0,--target 796,--seed 1
0.063878,3920,19800,0,796,199999,--vertices 4020,--edges 20300,--source 0,--target 796,--seed 200000
0.063317,3920,19800,0,796,399998,--vertices 4020,--edges 20300,--source 0,--target 796,--seed 399999
0.063405,3920,19800,0,796,599997,--vertices 4020,--edges 20300,--source 0,--target 796,--seed 599998
0.062354,3920,19800,0,796,799996,--vertices 4020,--edges 20300,--source 0,--target 796,--seed 799997
0.062242,3920,19800,0,796,999995,--vertices 4020,--edges 20300,--source 0,--target 796,--seed 999996
0.064004,3920,19800,0,995,0,--vertices 4020,--edges 20300,--source 0,--target 995,--seed 1
0.062935,3920,19800,0,995,199999,--vertices 4020,--edges 20300,--source 0,--target 995,--seed 200000
0.06309,3920,19800,0,995,399998,--vertices 4020,--edges 20300,--source 0,--target 995,--seed 399999
0.063737,3920,19800,0,995,599997,--vertices 4020,--edges 20300,--source 0,--target 995,--seed 599998
0.064066,3920,19800,0,995,799996,--vertices 4020,--edges 20300,--source 0,--target 995,--seed 799997
0.062851,3920,19800,0,995,999995,--vertices 4020,--edges 20300,--source 0,--target 995,--seed 999996
0.078962,3920,19800,199,0,0,--vertices 4020,--edges 20300,--source 199,--target 0,--seed 1
0.062878,3920,19800,199,0,199999,--vertices 4020,--edges 20300,--source 199,--target 0,--seed 200000
0.062813,3920,19800,199,0,399998,--vertices 4020,--edges 20300,--source 199,--target 0,--seed 399999
0.063791,3920,19800,199,0,599997,--vertices 4020,--edges 20300,--source 199,--target 0,--seed 599998
0.06299,3920,19800,199,0,799996,--vertices 4020,--edges 20300,--source 199,--target 0,--seed 799997
0.0628,3920,19800,199,0,999995,--vertices 4020,--edges 20300,--source 199,--target 0,--seed 999996
0.062232,3920,19800,199,199,0,--vertices 4020,--edges 20300,--source 199,--target 199,--seed 1
0.063925,3920,19800,199,199,199999,--vertices 4020,--edges 20300,--source 199,--target 199,--seed 200000
0.078881,3920,19800,199,199,399998,--vertices 4020,--edges 20300,--source 199,--target 199,--seed 399999
0.079566,3920,19800,199,199,599997,--vertices 4020,--edges 20300,--source 199,--target 199,--seed 599998
0.063826,3920,19800,199,199,799996,--vertices 4020,--edges 20300,--source 199,--target 199,--seed 799997
0.063977,3920,19800,199,199,999995,--vertices 4020,--edges 20300,--source 199,--target 199,--seed 999996
0.062824,3920,19800,199,398,0,--vertices 4020,--edges 20300,--source 199,--target 398,--seed 1
0.063951,3920,19800,199,398,199999,--vertices 4020,--edges 20300,--source 199,--target 398,--seed 200000
0.062825,3920,19800,199,398,399998,--vertices 4020,--edges 20300,--source 199,--target 398,--seed 399999
0.062772,3920,19800,199,398,599997,--vertices 4020,--edges 20300,--source 199,--target 398,--seed 599998
0.063212,3920,19800,199,398,799996,--vertices 4020,--edges 20300,--source 199,--target 398,--seed 799997
0.063754,3920,19800,199,398,999995,--vertices 4020,--edges 20300,--source 199,--target 398,--seed 999996
0.078191,3920,19800,199,597,0,--vertices 4020,--edges 20300,--source 199,--target 597,--seed 1
0.062976,3920,19800,199,597,199999,--vertices 4020,--edges 20300,--source 199,--target 597,--seed 200000
0.078276,3920,19800,199,597,399998,--vertices 4020,--edges 20300,--source 199,--target 597,--seed 399999
0.078078,3920,19800,199,597,599997,--vertices 4020,--edges 20300,--source 199,--target 597,--seed 599998
0.078885,3920,19800,199,597,799996,--vertices 4020,--edges 20300,--source 199,--target 597,--seed 799997
0.079945,3920,19800,199,597,999995,--vertices 4020,--edges 20300,--source 199,--target 597,--seed 999996
0.064054,3920,19800,199,796,0,--vertices 4020,--edges 20300,--source 199,--target 796,--seed 1
0.078945,3920,19800,199,796,199999,--vertices 4020,--edges 20300,--source 199,--target 796,--seed 200000
0.062894,3920,19800,199,796,399998,--vertices 4020,--edges 20300,--source 199,--target 796,--seed 399999
0.06321,3920,19800,199,796,599997,--vertices 4020,--edges 20300,--source 199,--target 796,--seed 599998
0.062858,3920,19800,199,796,799996,--vertices 4020,--edges 20300,--source 199,--target 796,--seed 799997
0.062484,3920,19800,199,796,999995,--vertices 4020,--edges 20300,--source 199,--target 796,--seed 999996
0.062715,3920,19800,199,995,0,--vertices 4020,--edges 20300,--source 199,--target 995,--seed 1
0.078683,3920,19800,199,995,199999,--vertices 4020,--edges 20300,--source 199,--target 995,--seed 200000
0.078382,3920,19800,199,995,399998,--vertices 4020,--edges 20300,--source 199,--target 995,--seed 399999
0.078969,3920,19800,199,995,599997,--vertices 4020,--edges 20300,--source 199,--target 995,--seed 599998
0.063714,3920,19800,199,995,799996,--vertices 4020,--edges 20300,--source 199,--target 995,--seed 799997
0.079775,3920,19800,199,995,999995,--vertices 4020,--edges 20300,--source 199,--target 995,--seed 999996
0.062215,3920,19800,398,0,0,--vertices 4020,--edges 20300,--source 398,--target 0,--seed 1
0.064042,3920,19800,398,0,199999,--vertices 4020,--edges 20300,--source 398,--target 0,--seed 200000
0.062379,3920,19800,398,0,399998,--vertices 4020,--edges 20300,--source 398,--target 0,--seed 399999
0.063738,3920,19800,398,0,599997,--vertices 4020,--edges 20300,--source 398,--target 0,--seed 599998
0.063056,3920,19800,398,0,799996,--vertices 4020,--edges 20300,--source 398,--target 0,--seed 799997
0.077848,3920,19800,398,0,999995,--vertices 4020,--edges 20300,--source 398,--target 0,--seed 999996
0.064142,3920,19800,398,199,0,--vertices 4020,--edges 20300,--source 398,--target 199,--seed 1
0.062797,3920,19800,398,199,199999,--vertices 4020,--edges 20300,--source 398,--target 199,--seed 200000
0.062837,3920,19800,398,199,399998,--vertices 4020,--edges 20300,--source 398,--target 199,--seed 399999
0.062896,3920,19800,398,199,599997,--vertices 4020,--edges 20300,--source 398,--target 199,--seed 599998
0.064061,3920,19800,398,199,799996,--vertices 4020,--edges 20300,--source 398,--target 199,--seed 799997
0.063036,3920,19800,398,199,999995,--vertices 4020,--edges 20300,--source 398,--target 199,--seed 999996
0.078819,3920,19800,398,398,0,--vertices 4020,--edges 20300,--source 398,--target 398,--seed 1
0.063026,3920,19800,398,398,199999,--vertices 4020,--edges 20300,--source 398,--target 398,--seed 200000
0.062998,3920,19800,398,398,399998,--vertices 4020,--edges 20300,--source 398,--target 398,--seed 399999
0.062166,3920,19800,398,398,599997,--vertices 4020,--edges 20300,--source 398,--target 398,--seed 599998
0.063784,3920,19800,398,398,799996,--vertices 4020,--edges 20300,--source 398,--target 398,--seed 799997
0.062032,3920,19800,398,398,999995,--vertices 4020,--edges 20300,--source 398,--target 398,--seed 999996
0.062495,3920,19800,398,597,0,--vertices 4020,--edges 20300,--source 398,--target 597,--seed 1
0.064097,3920,19800,398,597,199999,--vertices 4020,--edges 20300,--source 398,--target 597,--seed 200000
0.06399,3920,19800,398,597,399998,--vertices 4020,--edges 20300,--source 398,--target 597,--seed 399999
0.0787,3920,19800,398,597,599997,--vertices 4020,--edges 20300,--source 398,--target 597,--seed 599998
0.063353,3920,19800,398,597,799996,--vertices 4020,--edges 20300,--source 398,--target 597,--seed 799997
0.077229,3920,19800,398,597,999995,--vertices 4020,--edges 20300,--source 398,--target 597,--seed 999996
0.063698,3920,19800,398,796,0,--vertices 4020,--edges 20300,--source 398,--target 796,--seed 1
0.078961,3920,19800,398,796,199999,--vertices 4020,--edges 20300,--source 398,--target 796,--seed 200000
0.064275,3920,19800,398,796,399998,--vertices 4020,--edges 20300,--source 398,--target 796,--seed 399999
0.078551,3920,19800,398,796,599997,--vertices 4020,--edges 20300,--source 398,--target 796,--seed 599998
0.063217,3920,19800,398,796,799996,--vertices 4020,--edges 20300,--source 398,--target 796,--seed 799997
0.078797,3920,19800,398,796,999995,--vertices 4020,--edges 20300,--source 398,--target 796,--seed 999996
0.063478,3920,19800,398,995,0,--vertices 4020,--edges 20300,--source 398,--target 995,--seed 1
0.078929,3920,19800,398,995,199999,--vertices 4020,--edges 20300,--source 398,--target 995,--seed 200000
0.063372,3920,19800,398,995,399998,--vertices 4020,--edges 20300,--source 398,--target 995,--seed 399999
0.079917,3920,19800,398,995,599997,--vertices 4020,--edges 20300,--source 398,--target 995,--seed 599998
0.07604,3920,19800,398,995,799996,--vertices 4020,--edges 20300,--source 398,--target 995,--seed 799997
0.0635,3920,19800,398,995,999995,--vertices 4020,--edges 20300,--source 398,--target 995,--seed 999996
0.064066,3920,19800,597,0,0,--vertices 4020,--edges 20300,--source 597,--target 0,--seed 1
0.062987,3920,19800,597,0,199999,--vertices 4020,--edges 20300,--source 597,--target 0,--seed 200000
0.063861,3920,19800,597,0,399998,--vertices 4020,--edges 20300,--source 597,--target 0,--seed 399999
0.062965,3920,19800,597,0,599997,--vertices 4020,--edges 20300,--source 597,--target 0,--seed 599998
0.062953,3920,19800,597,0,799996,--vertices 4020,--edges 20300,--source 597,--target 0,--seed 799997
0.064007,3920,19800,597,0,999995,--vertices 4020,--edges 20300,--source 597,--target 0,--seed 999996
0.062967,3920,19800,597,199,0,--vertices 4020,--edges 20300,--source 597,--target 199,--seed 1
0.08028,3920,19800,597,199,199999,--vertices 4020,--edges 20300,--source 597,--target 199,--seed 200000
0.06365,3920,19800,597,199,399998,--vertices 4020,--edges 20300,--source 597,--target 199,--seed 399999
0.062575,3920,19800,597,199,599997,--vertices 4020,--edges 20300,--source 597,--target 199,--seed 599998
0.06373,3920,19800,597,199,799996,--vertices 4020,--edges 20300,--source 597,--target 199,--seed 799997
0.063986,3920,19800,597,199,999995,--vertices 4020,--edges 20300,--source 597,--target 199,--seed 999996
0.06269,3920,19800,597,398,0,--vertices 4020,--edges 20300,--source 597,--target 398,--seed 1
0.063346,3920,19800,597,398,199999,--vertices 4020,--edges 20300,--source 597,--target 398,--seed 200000
0.062979,3920,19800,597,398,399998,--vertices 4020,--edges 20300,--source 597,--target 398,--seed 399999
0.06386,3920,19800,597,398,599997,--vertices 4020,--edges 20300,--source 597,--target 398,--seed 599998
0.062391,3920,19800,597,398,799996,--vertices 4020,--edges 20300,--source 597,--target 398,--seed 799997
0.063542,3920,19800,597,398,999995,--vertices 4020,--edges 20300,--source 597,--target 398,--seed 999996
0.062507,3920,19800,597,597,0,--vertices 4020,--edges 20300,--source 597,--target 597,--seed 1
0.06396,3920,19800,597,597,199999,--vertices 4020,--edges 20300,--source 597,--target 597,--seed 200000
0.063481,3920,19800,597,597,399998,--vertices 4020,--edges 20300,--source 597,--target 597,--seed 399999
0.064136,3920,19800,597,597,599997,--vertices 4020,--edges 20300,--source 597,--target 597,--seed 599998
0.062838,3920,19800,597,597,799996,--vertices 4020,--edges 20300,--source 597,--target 597,--seed 799997
0.063864,3920,19800,597,597,999995,--vertices 4020,--edges 20300,--source 597,--target 597,--seed 999996
0.063824,3920,19800,597,796,0,--vertices 4020,--edges 20300,--source 597,--target 796,--seed 1
0.079293,3920,19800,597,796,199999,--vertices 4020,--edges 20300,--source 597,--target 796,--seed 200000
0.062297,3920,19800,597,796,399998,--vertices 4020,--edges 20300,--source 597,--target 796,--seed 399999
0.062316,3920,19800,597,796,599997,--vertices 4020,--edges 20300,--source 597,--target 796,--seed 599998
0.063828,3920,19800,597,796,799996,--vertices 4020,--edges 20300,--source 597,--target 796,--seed 799997
0.061212,3920,19800,597,796,999995,--vertices 4020,--edges 20300,--source 597,--target 796,--seed 999996
0.062491,3920,19800,597,995,0,--vertices 4020,--edges 20300,--source 597,--target 995,--seed 1
0.063866,3920,19800,597,995,199999,--vertices 4020,--edges 20300,--source 597,--target 995,--seed 200000
0.07859,3920,19800,597,995,399998,--vertices 4020,--edges 20300,--source 597,--target 995,--seed 399999
0.064017,3920,19800,597,995,599997,--vertices 4020,--edges 20300,--source 597,--target 995,--seed 599998
0.06334,3920,19800,597,995,799996,--vertices 4020,--edges 20300,--source 597,--target 995,--seed 799997
0.063719,3920,19800,597,995,999995,--vertices 4020,--edges 20300,--source 597,--target 995,--seed 999996
0.063108,3920,19800,796,0,0,--vertices 4020,--edges 20300,--source 796,--target 0,--seed 1
0.063003,3920,19800,796,0,199999,--vertices 4020,--edges 20300,--source 796,--target 0,--seed 200000
0.063724,3920,19800,796,0,399998,--vertices 4020,--edges 20300,--source 796,--target 0,--seed 399999
0.062915,3920,19800,796,0,599997,--vertices 4020,--edges 20300,--source 796,--target 0,--seed 599998
0.06255,3920,19800,796,0,799996,--vertices 4020,--edges 20300,--source 796,--target 0,--seed 799997
0.063705,3920,19800,796,0,999995,--vertices 4020,--edges 20300,--source 796,--target 0,--seed 999996
0.062969,3920,19800,796,199,0,--vertices 4020,--edges 20300,--source 796,--target 199,--seed 1
0.062872,3920,19800,796,199,199999,--vertices 4020,--edges 20300,--source 796,--target 199,--seed 200000
0.079948,3920,19800,796,199,399998,--vertices 4020,--edges 20300,--source 796,--target 199,--seed 399999
